"peakRAM","time","ARI","NMI","method","dataset"
75.0000000000001,1.10822105407715,0.133259871873102,0.297117885222486,"Seurat","Li_HumCRC_b"
193.4,7.98950433731079,0,0,"monocle3","Li_HumCRC_b"
385.9,5.0988552570343,0.672144337842657,0.389001157531345,"SHARP","Li_HumCRC_b"
15.9,0.918383121490479,-0.15013407505905,0.0660007427048103,"densityCut","Li_HumCRC_b"
628.6,91.7198786735535,0.197199363300999,0.150593191880669,"scEVE","Li_HumCRC_b"
