"peakRAM","time","ARI","NMI","method","dataset"
155,1.92358112335205,0.560305952347874,0.728608857924765,"Seurat","Baron_HumPan_1"
241.8,17.0339384078979,0.945309232157298,0.895291104224749,"monocle3","Baron_HumPan_1"
1325.7,58.3549139499664,0.381863395182261,0.398002138327274,"SHARP","Baron_HumPan_1"
77.1,3.09395885467529,0.383309617788985,0.614593504104114,"densityCut","Baron_HumPan_1"
1451.7,520.307264089584,0.646007431000136,0.752401460128709,"scEVE","Baron_HumPan_1"
