"peakRAM","time","ARI","NMI","method","dataset"
240.6,2.62130784988403,0.665292583844959,0.699487996810497,"Seurat","Baron_HumPan_3"
297.1,25.7238936424255,0.906639433549724,0.850223497622432,"monocle3","Baron_HumPan_3"
2174.7,172.921268463135,0.824322169402098,0.759741552094497,"SHARP","Baron_HumPan_3"
142.3,8.38040566444397,0.596995163255545,0.665443994756779,"densityCut","Baron_HumPan_3"
2261.6,853.802638053894,0.602303905996983,0.651264290538477,"scEVE","Baron_HumPan_3"
