"peakRAM","time","ARI","NMI","method","dataset"
408.3,4.43461108207703,0.309335622491104,0.45584743168703,"Seurat","JerbyArnon_HumMLM"
402.6,45.5154926776886,0.362279448451326,0.573668849327229,"monocle3","JerbyArnon_HumMLM"
2125.8,66.7778217792511,0.321394434828483,0.334938104456722,"SHARP","JerbyArnon_HumMLM"
284.4,29.2752568721771,0.113466481482525,0.368688865163869,"densityCut","JerbyArnon_HumMLM"
3393.1,1158.75622177124,0.374099293725139,0.53503933073963,"scEVE","JerbyArnon_HumMLM"
